# k, Q1, Q2, Q3, Q5, Q8, Qs2
1.053200982628859705e+01 3.868142061268953213e+00 4.834013904478850598e+00 9.455388080413107446e+02 4.342225668718939779e+00 4.903824380086237333e+00 -1.796777423634413395e+00
1.062951028844840096e+01 3.827292064878593081e+00 4.526352453706267376e+00 9.050956621047229191e+02 4.281316112007139019e+00 4.832399058153211691e+00 -1.817078078329406043e+00
1.072791336466555734e+01 3.733965519332375749e+00 4.942064481157241396e+00 9.296450277198161984e+02 4.190730375920222350e+00 4.731335209398759289e+00 -1.739226139199680832e+00
1.082722741092239183e+01 3.682997781436149864e+00 4.123302401525505978e+00 9.020050630704145078e+02 4.124525765031388680e+00 4.655096530502762953e+00 -1.738800283303091776e+00
1.092746086055697496e+01 3.608038369753891139e+00 4.935181282919707257e+00 9.072397669845435075e+02 4.045674510390902867e+00 4.566082687625465653e+00 -1.691949734010614659e+00
1.102862222497937594e+01 3.541231967035426642e+00 3.977594743855713766e+00 9.021645835260666217e+02 3.971802203672033738e+00 4.482568526795772001e+00 -1.658558847514857382e+00
1.113072009439434851e+01 3.486673973805508364e+00 4.732587851394232992e+00 8.826390580200740033e+02 3.904881471513720559e+00 4.405869842534238856e+00 -1.648282236348200591e+00
1.123376313853071018e+01 3.407847429583839460e+00 4.015038680358174794e+00 8.995544888596045894e+02 3.826892769317305376e+00 4.318564485889325510e+00 -1.586413316972901111e+00
1.133776010737768125e+01 3.366688570661321656e+00 4.311493628657971477e+00 8.642700593184233639e+02 3.768136312897001794e+00 4.250484882671828224e+00 -1.599095946640223476e+00
1.144271983192781583e+01 3.284462074343882154e+00 4.110537466638616522e+00 8.910605688696979314e+02 3.690333627736180677e+00 4.163621019690873837e+00 -1.526144183650050223e+00
1.154865122492683582e+01 3.244701716806471570e+00 3.853018033789523233e+00 8.530501035281814666e+02 3.632323819897933959e+00 4.096730724256384626e+00 -1.540643701906531549e+00
1.165556328163059874e+01 3.168584468931753051e+00 4.220865554956387378e+00 8.747595084112228960e+02 3.558933480435510166e+00 4.014507957977041741e+00 -1.476737490841337319e+00
1.176346508056886897e+01 3.122312504109734377e+00 3.498809002288181702e+00 8.489146159816237969e+02 3.498979801270398315e+00 3.946096466793437507e+00 -1.474744578742434697e+00
1.187236578431615719e+01 3.060012550106551377e+00 4.226103644758283373e+00 8.527782131276946984e+02 3.433244251992368046e+00 3.871773851300413405e+00 -1.436489947718958327e+00
1.198227464026991029e+01 3.003700721772230686e+00 3.329774779995772427e+00 8.483840006077940643e+02 3.371027535920615215e+00 3.801463431131705928e+00 -1.408175303053207372e+00
1.209320098143569489e+01 2.957049793191419695e+00 4.010096966101034610e+00 8.316131615826876669e+02 3.313891365463481620e+00 3.736068067275245319e+00 -1.399013245023697838e+00
1.220515422721963716e+01 2.891400907042354973e+00 3.347320365042106616e+00 8.467027849671579816e+02 3.249316548416324668e+00 3.663653928545555605e+00 -1.346894864035915518e+00
1.231814388422843187e+01 2.854974466461536409e+00 3.655761761191390846e+00 8.140076067634897754e+02 3.197064277391707954e+00 3.603516492025841789e+00 -1.357890415332985601e+00
1.243217954707652950e+01 2.785445307896826872e+00 3.509144672755650340e+00 8.386810088619633916e+02 3.132045448551185718e+00 3.530846082953224663e+00 -1.294643757784056826e+00
1.254727089920079663e+01 2.752465186524720053e+00 3.257202876451401607e+00 8.041323627319585512e+02 3.082881524673494855e+00 3.474204068354770136e+00 -1.308987422864773764e+00
1.266342771368294251e+01 2.687541062232201128e+00 3.653435953528494373e+00 8.231815231678639293e+02 3.020552192753815035e+00 3.404395388688599144e+00 -1.253832409319463048e+00
1.278065985407930860e+01 2.649932833676287736e+00 2.941751560994203984e+00 8.010394704517643731e+02 2.971389405238786363e+00 3.348133852330056559e+00 -1.253530796368657718e+00
1.289897727525848836e+01 2.597033878197679169e+00 3.627773326999699233e+00 8.041663112993159075e+02 2.915603795778047402e+00 3.285092985201389038e+00 -1.220915664190283634e+00
1.301839002424656222e+01 2.548436993913391735e+00 2.793785190064129953e+00 8.002630439401555122e+02 2.862049196251756022e+00 3.224729888359231023e+00 -1.195851205021750241e+00
1.313890824108038657e+01 2.509702129558929684e+00 3.445682812726697630e+00 7.839931700102142713e+02 2.813775531180190193e+00 3.169468709461702449e+00 -1.190168969753412354e+00
1.326054215966858507e+01 2.450053714290101325e+00 2.837489136815214863e+00 7.967710816335368236e+02 2.755146563322869113e+00 3.104244990863918474e+00 -1.141671161142493895e+00
1.338330210866047310e+01 2.423259199790137153e+00 3.115429989765859276e+00 7.680758802217067114e+02 2.714679524815144518e+00 3.057122926418949227e+00 -1.155531746532460824e+00
1.350719851232329560e+01 2.359206473614917865e+00 2.975502653041223855e+00 7.882932733183025675e+02 2.654313152632894468e+00 2.990311489699398528e+00 -1.096996441445976744e+00
1.363224189142733245e+01 2.335493032733898744e+00 2.743513771719659822e+00 7.587111280397051587e+02 2.616877173289992697e+00 2.946576167927642764e+00 -1.113326762346436238e+00
1.375844286413918383e+01 2.276961325557139926e+00 3.076441233050860369e+00 7.752762346077843176e+02 2.560796818077128556e+00 2.884194989319875724e+00 -1.062493998031730724e+00
1.388581214692360355e+01 2.246229359221761701e+00 2.466392883206858677e+00 7.552485899981223838e+02 2.519924344998561772e+00 2.837334812405479578e+00 -1.064018452854261554e+00
1.401436055545339876e+01 2.200071550090287431e+00 3.087870355766227703e+00 7.575271894513098232e+02 2.471275687798569098e+00 2.782554719439700897e+00 -1.035105211391399882e+00
1.414409900552778154e+01 2.158121892354384563e+00 2.373151022831740953e+00 7.541338864256090346e+02 2.425193915059775218e+00 2.730732728966395850e+00 -1.012900219130388413e+00
1.427503851399944779e+01 2.126414143969936887e+00 2.927761907683757769e+00 7.394727227639874627e+02 2.385198615080198259e+00 2.684849084056750268e+00 -1.009544263796336327e+00
1.440719019971001025e+01 2.075481466786840201e+00 2.423593577907028784e+00 7.511788870995953857e+02 2.335529148199627425e+00 2.629610933067832335e+00 -9.672225342249268776e-01
1.454056528443407537e+01 2.052734139962189897e+00 2.637645700288575590e+00 7.249746668673599288e+02 2.300645291920049740e+00 2.589127526061876239e+00 -9.799473677628428581e-01
1.467517509383231911e+01 1.999370461966427648e+00 2.528282509178877646e+00 7.437815019633014799e+02 2.251090952127875244e+00 2.534136730400787574e+00 -9.298379250976839261e-01
1.481103105841313017e+01 1.977465440025736987e+00 2.323059574127489313e+00 7.165105261074482996e+02 2.216886358253741030e+00 2.494620861610912232e+00 -9.431545968554059245e-01
1.494814471450315452e+01 1.928570403538953038e+00 2.631244600997247662e+00 7.305967235470428705e+02 2.170181397665664313e+00 2.442597157840285416e+00 -9.005168949363024922e-01
1.508652770522708941e+01 1.901584902436828761e+00 2.093376477741817343e+00 7.131053635597891116e+02 2.134526389216749198e+00 2.401898238054441137e+00 -9.009582312016324313e-01
1.522619178149628283e+01 1.863139933281800387e+00 2.624072577567890807e+00 7.144376081300456462e+02 2.093867802066555317e+00 2.356074505440435285e+00 -8.772707889645494639e-01
1.536714880300647224e+01 1.827783575551052309e+00 1.994036233104922617e+00 7.115325419742816848e+02 2.055108264472375712e+00 2.312482050492933539e+00 -8.583866256672451067e-01
1.550941073924505709e+01 1.800454215365913768e+00 2.483991389300047814e+00 6.980816060617291896e+02 2.020493899246107894e+00 2.272897769298619419e+00 -8.555671075005248927e-01
1.565298967050736323e+01 1.757609702842168664e+00 2.027183151952351547e+00 7.084051133245620804e+02 1.978976180642417315e+00 2.226697501512737265e+00 -8.194341055011065134e-01
1.579789778892252272e+01 1.738115078602673336e+00 2.235034983944260922e+00 6.849963947988101154e+02 1.948867105076787620e+00 2.191856062941404115e+00 -8.306331099252477479e-01
1.594414739948864579e+01 1.692257017241770800e+00 2.151810462362099940e+00 7.010007437072530365e+02 1.906362573099436908e+00 2.144766102157994236e+00 -7.872388474093028332e-01
1.609175092111790661e+01 1.674806057423856798e+00 1.958696424106955547e+00 6.770460971621602084e+02 1.878302292103262605e+00 2.112235004900021362e+00 -7.999481624714606109e-01
1.624072088769101185e+01 1.633086995526074725e+00 2.245798395964947236e+00 6.894455337333384932e+02 1.838698828991601308e+00 2.068141028695977379e+00 -7.629789291862656420e-01
1.639106994912141246e+01 1.610850885590104919e+00 1.749970609399836396e+00 6.737033295191074558e+02 1.808910285911078830e+00 2.034113528381066960e+00 -7.643256000081996016e-01
1.654281087242970116e+01 1.578082387993327451e+00 2.247701217393163642e+00 6.746408862352225242e+02 1.774288131245011169e+00 1.995121826633596829e+00 -7.440035107128689651e-01
1.669595654282762709e+01 1.547494958856468372e+00 1.676859650864704010e+00 6.720801866573467578e+02 1.740897453042966614e+00 1.957668384794547967e+00 -7.271481069802687713e-01
1.685051996481213976e+01 1.525237507959874561e+00 2.120858890391562390e+00 6.596741829361380951e+02 1.712210353495053683e+00 1.924784244390511878e+00 -7.261440350985345349e-01
1.700651426326990645e+01 1.487204521031639803e+00 1.728472057282276264e+00 6.686287754223297952e+02 1.675478542448049391e+00 1.884104909604030764e+00 -6.934037438869422587e-01
1.716395268459169898e+01 1.472338831406417858e+00 1.895413646266863372e+00 6.476154544806829563e+02 1.651315351190388414e+00 1.855958283372681095e+00 -7.050999274739169209e-01
1.732284859779713315e+01 1.432100414070581307e+00 1.822365574025571977e+00 6.616810167453443228e+02 1.614202081772325270e+00 1.814981921855278957e+00 -6.663373985011661338e-01
1.748321549567010180e+01 1.418104643311757451e+00 1.650080116992288737e+00 6.403323206580345186e+02 1.590954001817241892e+00 1.787967047620111494e+00 -6.783798346951381841e-01
1.764506699590444683e+01 1.381558200268512726e+00 1.905156443210236361e+00 6.506774607623176507e+02 1.556246775804624560e+00 1.749472731273998827e+00 -6.457291382575274241e-01
1.780841684226018629e+01 1.362886107284485782e+00 1.476554864731718819e+00 6.369931754735364393e+02 1.531158639695585633e+00 1.720812386936957816e+00 -6.470335479795095157e-01
1.797327890573080822e+01 1.334940475117392999e+00 1.905509367747179938e+00 6.372450972334404469e+02 1.501557560767340149e+00 1.687528910935435666e+00 -6.297636034812829076e-01
1.813966718572102366e+01 1.308904077233979280e+00 1.415656736640048097e+00 6.349415432273503939e+02 1.473203657681367185e+00 1.655751397671154646e+00 -6.152094363596474214e-01
1.830759581123542645e+01 1.290190653322922154e+00 1.797248922852602071e+00 6.236816121242012514e+02 1.448883819210426083e+00 1.627893697058433231e+00 -6.147845658519086598e-01
1.847707904207849694e+01 1.258165512881991077e+00 1.452580703611008106e+00 6.315837532514058239e+02 1.418180579856913814e+00 1.593868436038780478e+00 -5.867596665683875168e-01
1.864813127006536675e+01 1.245333199196437146e+00 1.602532480584333729e+00 6.127988140684336713e+02 1.397226927586661782e+00 1.569553830153211482e+00 -5.968919372829025738e-01
1.882076702024381021e+01 1.211281449969098034e+00 1.550131195052733446e+00 6.249320425532519039e+02 1.366000126581986995e+00 1.535068581831386059e+00 -5.637071862445607318e-01
1.899500095212786732e+01 1.199386099124424954e+00 1.392249462285523265e+00 6.059963511014947244e+02 1.346075365712485761e+00 1.511972795014980164e+00 -5.742127073433128670e-01
1.917084786094255833e+01 1.168803509737215363e+00 1.625499601666116956e+00 6.149258963082082801e+02 1.317208280221537020e+00 1.479910013085009135e+00 -5.465905030416353672e-01
1.934832267888011970e+01 1.152916370914171651e+00 1.239192086196778675e+00 6.026530386851665071e+02 1.295757582155842247e+00 1.455456018584847522e+00 -5.478370755729070618e-01
1.952744047636821989e+01 1.129449040835750262e+00 1.626702839341382711e+00 6.025540518687331542e+02 1.270874469901501103e+00 1.427462679617711894e+00 -5.334217632718448732e-01
1.970821646334951183e+01 1.107159425263732233e+00 1.187806072019162329e+00 6.005352461004680436e+02 1.246708356355652469e+00 1.400419052187314328e+00 -5.206401714166111194e-01
1.989066599057328233e+01 1.091649653378809370e+00 1.528640625998302083e+00 5.902188264014073411e+02 1.226274318064150215e+00 1.376998711981181733e+00 -5.209515361740783002e-01
2.007480455089881843e+01 1.063739576336246717e+00 1.232012564260131837e+00 5.970147658952186021e+02 1.199623206514276674e+00 1.347548935268830794e+00 -4.961208584711418457e-01
2.026064778061123661e+01 1.053693887988714550e+00 1.356654785670744268e+00 5.802324667593043159e+02 1.182496677595209933e+00 1.327591777422458375e+00 -5.058981091212948478e-01
2.044821146074911766e+01 1.024109218892532258e+00 1.313039012436484354e+00 5.907059272506573961e+02 1.155476503240200126e+00 1.297826526270498659e+00 -4.766746041365833575e-01
2.063751151844446952e+01 1.014645288570113602e+00 1.171086447662309959e+00 5.738996175635082864e+02 1.139045914496251477e+00 1.278726044231819348e+00 -4.864837772467670574e-01
2.082856402827541586e+01 9.880312066263466919e-01 1.380061192952528382e+00 5.813269254582480698e+02 1.113936503641132836e+00 1.250921074203505512e+00 -4.622514714720532547e-01
2.102138521363107060e+01 9.748052989945708013e-01 1.041463953047201851e+00 5.706020100853320400e+02 1.095986226455192503e+00 1.230443026684479024e+00 -4.635298436147647361e-01
2.121599144808903503e+01 9.548210265557510734e-01 1.380639381609788607e+00 5.701014018162259163e+02 1.074755836764126338e+00 1.206589806065414550e+00 -4.512834675364486570e-01
2.141239925680602596e+01 9.357811972645408982e-01 1.001444142726884312e+00 5.682639674115599746e+02 1.054183921595257090e+00 1.183594883892173710e+00 -4.401538240093004761e-01
2.161062531792099151e+01 9.228885174538110636e-01 1.296147282671371137e+00 5.588788454709625739e+02 1.036992992904173683e+00 1.163886653564651263e+00 -4.408922452321998309e-01
2.181068646397122990e+01 8.990968438131400342e-01 1.037943045697584887e+00 5.647523646020372325e+02 1.014411666892072184e+00 1.138949976002299636e+00 -4.193905794348018468e-01
2.201259968332199080e+01 8.907144120588241787e-01 1.146303097398281068e+00 5.497709830062026413e+02 9.998616528762729327e-01 1.122013823420043188e+00 -4.281155893364103626e-01
2.221638212160893389e+01 8.654639205918134293e-01 1.114573573451389743e+00 5.587171566542597247e+02 9.769082750840000218e-01 1.096746399119527426e+00 -4.028989635363950383e-01
2.242205108319392082e+01 8.575744647195060466e-01 9.863758471703890640e-01 5.438678279001328519e+02 9.630040293192039247e-01 1.080594931587290919e+00 -4.115335309839475708e-01
2.262962403263471600e+01 8.350981807768592668e-01 1.174206888759123713e+00 5.501188496237879235e+02 9.418847851870899568e-01 1.057202170385674211e+00 -3.908902015592358170e-01
2.283911859616784668e+01 8.239065200772107689e-01 8.741877177277388444e-01 5.405940061322265819e+02 9.266394751365537585e-01 1.039831021781700393e+00 -3.920575166682862545e-01
2.305055256320523682e+01 8.070856762168882037e-01 1.175223323471888515e+00 5.398190303114375865e+02 9.087351507218468516e-01 1.019713306257890029e+00 -3.818304161349050929e-01
2.326394388784505907e+01 7.907749023111311226e-01 8.409418975649349814e-01 5.381310712725169196e+02 8.911827365681446178e-01 1.000123741918880871e+00 -3.720772230956875815e-01
2.347931069039621832e+01 7.801254546080003127e-01 1.100196722458651299e+00 5.295895588405804801e+02 8.767801423954179052e-01 9.835976712108422948e-01 -3.731810214023192351e-01
2.369667125891687576e+01 7.595761660990939523e-01 8.777563275202713289e-01 5.345936942817055524e+02 8.573650123682725610e-01 9.621994386731238524e-01 -3.543296209510432004e-01
2.391604405076770945e+01 7.529118230475482232e-01 9.687085655037612764e-01 5.212495745708550885e+02 8.453447082124965206e-01 9.481694726320746280e-01 -3.623965238785091247e-01
2.413744769417907676e+01 7.311632202482231113e-01 9.448753052681416742e-01 5.288843697537563457e+02 8.256583511946128384e-01 9.265332394714050901e-01 -3.404231818018659261e-01
2.436090098983270380e+01 7.247660764891220575e-01 8.293953735954038287e-01 5.157268891770465871e+02 8.140615759210254598e-01 9.130453164174926473e-01 -3.482075966324245098e-01
