#       q          E0lin        Elin         E2lin      E0loop220    E0loop130    E0loop22     E0loop13     E2loop22     E2loop13      E1loop       E3loop         Xi          Zeta          Chi        U10lin         U3           U11          U20          V10          V12          X10          Y10          X20          Y20     
2.894317e-06 1.075461e+02 1.075465e+02 4.406233e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.605911e-08 2.298535e-07 -3.531809e-07 -5.786811e-12 3.168218e+03 1.901049e+06 4.033551e+05 -3.911269e-03 -8.469376e-02 -3.809431e-01 -1.922164e-01 5.122660e-02 9.377130e-01 4.203799e-03 1.074283e-06 2.650378e-06 -4.703989e-07
2.902995e-06 1.075461e+02 1.075465e+02 4.425775e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.617726e-08 2.307949e-07 -3.540712e-07 -5.823007e-12 3.164003e+03 1.895995e+06 4.022861e+05 -3.916965e-03 -8.482942e-02 -3.815505e-01 -1.925366e-01 5.131203e-02 9.380000e-01 4.203719e-03 1.078842e-06 2.659086e-06 -4.719764e-07
2.911699e-06 1.075461e+02 1.075465e+02 4.445403e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.629594e-08 2.317403e-07 -3.549636e-07 -5.859429e-12 3.159794e+03 1.890955e+06 4.012200e+05 -3.922669e-03 -8.496529e-02 -3.821589e-01 -1.928573e-01 5.139760e-02 9.382871e-01 4.203639e-03 1.083421e-06 2.667823e-06 -4.735592e-07
2.920428e-06 1.075461e+02 1.075465e+02 4.465119e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.641517e-08 2.326895e-07 -3.558583e-07 -5.896079e-12 3.155590e+03 1.885928e+06 4.001567e+05 -3.928381e-03 -8.510138e-02 -3.827682e-01 -1.931785e-01 5.148332e-02 9.385743e-01 4.203559e-03 1.088020e-06 2.676589e-06 -4.751473e-07
2.929184e-06 1.075461e+02 1.075465e+02 4.484921e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.653493e-08 2.336426e-07 -3.567551e-07 -5.932959e-12 3.151392e+03 1.880915e+06 3.990963e+05 -3.934102e-03 -8.523768e-02 -3.833785e-01 -1.935002e-01 5.156917e-02 9.388616e-01 4.203478e-03 1.092638e-06 2.685384e-06 -4.767407e-07
2.937966e-06 1.075461e+02 1.075465e+02 4.504812e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.665524e-08 2.345995e-07 -3.576541e-07 -5.970069e-12 3.147200e+03 1.875915e+06 3.980386e+05 -3.939831e-03 -8.537421e-02 -3.839898e-01 -1.938225e-01 5.165518e-02 9.391490e-01 4.203398e-03 1.097275e-06 2.694207e-06 -4.783394e-07
2.946775e-06 1.075461e+02 1.075465e+02 4.524791e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.677609e-08 2.355604e-07 -3.585552e-07 -6.007411e-12 3.143013e+03 1.870928e+06 3.969837e+05 -3.945568e-03 -8.551095e-02 -3.846021e-01 -1.941454e-01 5.174132e-02 9.394364e-01 4.203318e-03 1.101932e-06 2.703059e-06 -4.799436e-07
2.955610e-06 1.075461e+02 1.075465e+02 4.544858e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.689749e-08 2.365253e-07 -3.594586e-07 -6.044987e-12 3.138832e+03 1.865954e+06 3.959316e+05 -3.951314e-03 -8.564791e-02 -3.852153e-01 -1.944687e-01 5.182761e-02 9.397239e-01 4.203238e-03 1.106609e-06 2.711941e-06 -4.815530e-07
2.964471e-06 1.075461e+02 1.075465e+02 4.565015e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.701944e-08 2.374941e-07 -3.603642e-07 -6.082798e-12 3.134656e+03 1.860994e+06 3.948824e+05 -3.957068e-03 -8.578509e-02 -3.858295e-01 -1.947927e-01 5.191404e-02 9.400116e-01 4.203157e-03 1.111306e-06 2.720851e-06 -4.831679e-07
2.973359e-06 1.075461e+02 1.075465e+02 4.585261e-09 3.755310e+00 1.947944e+01 3.755940e+00 1.948226e+01 2.714194e-08 2.384669e-07 -3.612719e-07 -6.120845e-12 3.130486e+03 1.856047e+06 3.938359e+05 -3.962831e-03 -8.592249e-02 -3.864447e-01 -1.951171e-01 5.200062e-02 9.402993e-01 4.203077e-03 1.116023e-06 2.729791e-06 -4.847882e-07
2.982273e-06 1.075461e+02 1.075465e+02 4.605596e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.726500e-08 2.394436e-07 -3.621819e-07 -6.159131e-12 3.126322e+03 1.851113e+06 3.927921e+05 -3.968602e-03 -8.606012e-02 -3.870609e-01 -1.954421e-01 5.208734e-02 9.405871e-01 4.202997e-03 1.120759e-06 2.738761e-06 -4.864139e-07
2.991215e-06 1.075461e+02 1.075465e+02 4.626022e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.738861e-08 2.404244e-07 -3.630940e-07 -6.197656e-12 3.122163e+03 1.846192e+06 3.917512e+05 -3.974381e-03 -8.619796e-02 -3.876781e-01 -1.957676e-01 5.217420e-02 9.408750e-01 4.202917e-03 1.125516e-06 2.747759e-06 -4.880451e-07
3.000183e-06 1.075461e+02 1.075465e+02 4.646538e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.751279e-08 2.414091e-07 -3.640084e-07 -6.236422e-12 3.118009e+03 1.841284e+06 3.907130e+05 -3.980169e-03 -8.633602e-02 -3.882962e-01 -1.960937e-01 5.226121e-02 9.411630e-01 4.202836e-03 1.130293e-06 2.756788e-06 -4.896818e-07
3.009178e-06 1.075461e+02 1.075465e+02 4.667146e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.763753e-08 2.423979e-07 -3.649250e-07 -6.275430e-12 3.113861e+03 1.836390e+06 3.896775e+05 -3.985965e-03 -8.647430e-02 -3.889153e-01 -1.964203e-01 5.234837e-02 9.414510e-01 4.202756e-03 1.135091e-06 2.765846e-06 -4.913239e-07
3.018200e-06 1.075461e+02 1.075465e+02 4.687845e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.776283e-08 2.433908e-07 -3.658439e-07 -6.314682e-12 3.109719e+03 1.831508e+06 3.886448e+05 -3.991769e-03 -8.661281e-02 -3.895355e-01 -1.967475e-01 5.243567e-02 9.417392e-01 4.202676e-03 1.139908e-06 2.774933e-06 -4.929715e-07
3.027249e-06 1.075461e+02 1.075465e+02 4.708635e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.788871e-08 2.443877e-07 -3.667649e-07 -6.354180e-12 3.105582e+03 1.826639e+06 3.876148e+05 -3.997582e-03 -8.675153e-02 -3.901566e-01 -1.970752e-01 5.252312e-02 9.420274e-01 4.202596e-03 1.144746e-06 2.784051e-06 -4.946247e-07
3.036325e-06 1.075461e+02 1.075465e+02 4.729518e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.801515e-08 2.453887e-07 -3.676882e-07 -6.393925e-12 3.101451e+03 1.821783e+06 3.865876e+05 -4.003404e-03 -8.689048e-02 -3.907787e-01 -1.974034e-01 5.261071e-02 9.423158e-01 4.202515e-03 1.149605e-06 2.793199e-06 -4.962834e-07
3.045428e-06 1.075461e+02 1.075465e+02 4.750493e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.814217e-08 2.463938e-07 -3.686138e-07 -6.433918e-12 3.097325e+03 1.816940e+06 3.855631e+05 -4.009234e-03 -8.702966e-02 -3.914017e-01 -1.977322e-01 5.269845e-02 9.426042e-01 4.202435e-03 1.154484e-06 2.802376e-06 -4.979477e-07
3.054559e-06 1.075461e+02 1.075465e+02 4.771562e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.826976e-08 2.474030e-07 -3.695415e-07 -6.474162e-12 3.093204e+03 1.812110e+06 3.845413e+05 -4.015072e-03 -8.716905e-02 -3.920258e-01 -1.980616e-01 5.278633e-02 9.428927e-01 4.202355e-03 1.159384e-06 2.811584e-06 -4.996175e-07
3.063717e-06 1.075461e+02 1.075465e+02 4.792724e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.839793e-08 2.484164e-07 -3.704716e-07 -6.514658e-12 3.089090e+03 1.807293e+06 3.835222e+05 -4.020919e-03 -8.730867e-02 -3.926509e-01 -1.983915e-01 5.287436e-02 9.431813e-01 4.202274e-03 1.164305e-06 2.820822e-06 -5.012930e-07
3.072902e-06 1.075461e+02 1.075465e+02 4.813979e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.852668e-08 2.494339e-07 -3.714038e-07 -6.555406e-12 3.084980e+03 1.802489e+06 3.825058e+05 -4.026775e-03 -8.744851e-02 -3.932770e-01 -1.987219e-01 5.296254e-02 9.434700e-01 4.202194e-03 1.169247e-06 2.830091e-06 -5.029740e-07
3.082115e-06 1.075461e+02 1.075465e+02 4.835329e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.865602e-08 2.504555e-07 -3.723384e-07 -6.596410e-12 3.080876e+03 1.797697e+06 3.814921e+05 -4.032639e-03 -8.758857e-02 -3.939040e-01 -1.990529e-01 5.305087e-02 9.437587e-01 4.202114e-03 1.174209e-06 2.839389e-06 -5.046607e-07
3.091356e-06 1.075461e+02 1.075465e+02 4.856774e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.878594e-08 2.514814e-07 -3.732752e-07 -6.637670e-12 3.076778e+03 1.792918e+06 3.804811e+05 -4.038511e-03 -8.772886e-02 -3.945321e-01 -1.993844e-01 5.313934e-02 9.440476e-01 4.202034e-03 1.179193e-06 2.848719e-06 -5.063531e-07
3.100624e-06 1.075461e+02 1.075465e+02 4.878314e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.891646e-08 2.525114e-07 -3.742143e-07 -6.679188e-12 3.072685e+03 1.788152e+06 3.794727e+05 -4.044392e-03 -8.786938e-02 -3.951612e-01 -1.997165e-01 5.322796e-02 9.443365e-01 4.201953e-03 1.184198e-06 2.858079e-06 -5.080511e-07
3.109920e-06 1.075461e+02 1.075465e+02 4.899949e-09 3.755310e+00 1.947944e+01 3.755939e+00 1.948226e+01 2.904756e-08 2.535457e-07 -3.751557e-07 -6.720966e-12 3.068597e+03 1.783399e+06 3.784671e+05 -4.050282e-03 -8.801012e-02 -3.957913e-01 -2.000492e-01 5.331673e-02 9.446256e-01 4.201873e-03 1.189224e-06 2.867470e-06 -5.097548e-07
3.119244e-06 1.075461e+02 1.075465e+02 4.921680e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.917926e-08 2.545842e-07 -3.760993e-07 -6.763005e-12 3.064515e+03 1.778658e+06 3.774641e+05 -4.056180e-03 -8.815108e-02 -3.964223e-01 -2.003824e-01 5.340564e-02 9.449147e-01 4.201793e-03 1.194272e-06 2.876891e-06 -5.114642e-07
3.128596e-06 1.075461e+02 1.075465e+02 4.943508e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.931155e-08 2.556270e-07 -3.770452e-07 -6.805307e-12 3.060438e+03 1.773930e+06 3.764637e+05 -4.062087e-03 -8.829227e-02 -3.970544e-01 -2.007162e-01 5.349470e-02 9.452039e-01 4.201712e-03 1.199340e-06 2.886344e-06 -5.131794e-07
3.137976e-06 1.075461e+02 1.075465e+02 4.965432e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.944445e-08 2.566740e-07 -3.779935e-07 -6.847874e-12 3.056367e+03 1.769214e+06 3.754661e+05 -4.068003e-03 -8.843369e-02 -3.976875e-01 -2.010505e-01 5.358392e-02 9.454932e-01 4.201632e-03 1.204431e-06 2.895828e-06 -5.149003e-07
3.147384e-06 1.075461e+02 1.075465e+02 4.987454e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.957794e-08 2.577254e-07 -3.789440e-07 -6.890707e-12 3.052301e+03 1.764511e+06 3.744710e+05 -4.073927e-03 -8.857533e-02 -3.983216e-01 -2.013853e-01 5.367328e-02 9.457826e-01 4.201551e-03 1.209543e-06 2.905343e-06 -5.166270e-07
3.156821e-06 1.075461e+02 1.075465e+02 5.009573e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.971205e-08 2.587810e-07 -3.798968e-07 -6.933807e-12 3.048240e+03 1.759820e+06 3.734786e+05 -4.079859e-03 -8.871720e-02 -3.989567e-01 -2.017208e-01 5.376279e-02 9.460721e-01 4.201471e-03 1.214676e-06 2.914889e-06 -5.183594e-07
3.166285e-06 1.075461e+02 1.075465e+02 5.031791e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.984676e-08 2.598409e-07 -3.808519e-07 -6.977178e-12 3.044185e+03 1.755142e+06 3.724888e+05 -4.085801e-03 -8.885930e-02 -3.995929e-01 -2.020568e-01 5.385245e-02 9.463617e-01 4.201391e-03 1.219832e-06 2.924466e-06 -5.200977e-07
3.175778e-06 1.075461e+02 1.075465e+02 5.054107e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 2.998208e-08 2.609052e-07 -3.818094e-07 -7.020820e-12 3.040135e+03 1.750476e+06 3.715017e+05 -4.091751e-03 -8.900163e-02 -4.002300e-01 -2.023933e-01 5.394226e-02 9.466513e-01 4.201310e-03 1.225009e-06 2.934075e-06 -5.218418e-07
3.185300e-06 1.075461e+02 1.075465e+02 5.076522e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 3.011801e-08 2.619739e-07 -3.827691e-07 -7.064734e-12 3.036091e+03 1.745823e+06 3.705171e+05 -4.097709e-03 -8.914418e-02 -4.008682e-01 -2.027304e-01 5.403222e-02 9.469411e-01 4.201230e-03 1.230209e-06 2.943716e-06 -5.235918e-07
3.194850e-06 1.075461e+02 1.075465e+02 5.099036e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 3.025457e-08 2.630469e-07 -3.837312e-07 -7.108924e-12 3.032052e+03 1.741182e+06 3.695352e+05 -4.103677e-03 -8.928696e-02 -4.015073e-01 -2.030681e-01 5.412233e-02 9.472309e-01 4.201149e-03 1.235430e-06 2.953388e-06 -5.253476e-07
3.204428e-06 1.075461e+02 1.075465e+02 5.121650e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948226e+01 3.039174e-08 2.641244e-07 -3.846957e-07 -7.153389e-12 3.028018e+03 1.736554e+06 3.685559e+05 -4.109653e-03 -8.942997e-02 -4.021475e-01 -2.034063e-01 5.421258e-02 9.475208e-01 4.201069e-03 1.240674e-06 2.963092e-06 -5.271093e-07
3.214036e-06 1.075461e+02 1.075465e+02 5.144365e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948225e+01 3.052953e-08 2.652062e-07 -3.856624e-07 -7.198133e-12 3.023990e+03 1.731937e+06 3.675792e+05 -4.115637e-03 -8.957321e-02 -4.027887e-01 -2.037451e-01 5.430299e-02 9.478108e-01 4.200989e-03 1.245939e-06 2.972828e-06 -5.288769e-07
3.223672e-06 1.075461e+02 1.075465e+02 5.167180e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948225e+01 3.066795e-08 2.662925e-07 -3.866315e-07 -7.243157e-12 3.019967e+03 1.727333e+06 3.666050e+05 -4.121631e-03 -8.971668e-02 -4.034310e-01 -2.040845e-01 5.439355e-02 9.481009e-01 4.200908e-03 1.251228e-06 2.982595e-06 -5.306504e-07
3.233337e-06 1.075461e+02 1.075465e+02 5.190097e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948225e+01 3.080699e-08 2.673832e-07 -3.876029e-07 -7.288462e-12 3.015950e+03 1.722741e+06 3.656334e+05 -4.127633e-03 -8.986038e-02 -4.040742e-01 -2.044244e-01 5.448427e-02 9.483911e-01 4.200828e-03 1.256538e-06 2.992395e-06 -5.324299e-07
3.243031e-06 1.075461e+02 1.075465e+02 5.213115e-09 3.755310e+00 1.947944e+01 3.755938e+00 1.948225e+01 3.094666e-08 2.684784e-07 -3.885767e-07 -7.334051e-12 3.011938e+03 1.718162e+06 3.646645e+05 -4.133644e-03 -9.000431e-02 -4.047185e-01 -2.047649e-01 5.457513e-02 9.486814e-01 4.200747e-03 1.261871e-06 3.002228e-06 -5.342153e-07
3.252754e-06 1.075461e+02 1.075465e+02 5.236235e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.108697e-08 2.695780e-07 -3.895529e-07 -7.379925e-12 3.007931e+03 1.713594e+06 3.636980e+05 -4.139663e-03 -9.014847e-02 -4.053638e-01 -2.051059e-01 5.466614e-02 9.489717e-01 4.200667e-03 1.267227e-06 3.012092e-06 -5.360068e-07
3.262506e-06 1.075461e+02 1.075465e+02 5.259458e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.122792e-08 2.706822e-07 -3.905314e-07 -7.426086e-12 3.003929e+03 1.709039e+06 3.627342e+05 -4.145692e-03 -9.029286e-02 -4.060102e-01 -2.054476e-01 5.475731e-02 9.492622e-01 4.200586e-03 1.272606e-06 3.021989e-06 -5.378042e-07
3.272288e-06 1.075461e+02 1.075465e+02 5.282783e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.136950e-08 2.717909e-07 -3.915122e-07 -7.472536e-12 2.999933e+03 1.704496e+06 3.617729e+05 -4.151729e-03 -9.043748e-02 -4.066575e-01 -2.057898e-01 5.484863e-02 9.495527e-01 4.200506e-03 1.278007e-06 3.031918e-06 -5.396077e-07
3.282099e-06 1.075461e+02 1.075465e+02 5.306212e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.151173e-08 2.729042e-07 -3.924955e-07 -7.519276e-12 2.995942e+03 1.699965e+06 3.608141e+05 -4.157775e-03 -9.058233e-02 -4.073060e-01 -2.061325e-01 5.494010e-02 9.498434e-01 4.200426e-03 1.283431e-06 3.041880e-06 -5.414172e-07
3.291939e-06 1.075461e+02 1.075465e+02 5.329745e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.165460e-08 2.740220e-07 -3.934811e-07 -7.566308e-12 2.991957e+03 1.695446e+06 3.598579e+05 -4.163830e-03 -9.072741e-02 -4.079554e-01 -2.064759e-01 5.503172e-02 9.501341e-01 4.200345e-03 1.288878e-06 3.051875e-06 -5.432327e-07
3.301808e-06 1.075461e+02 1.075465e+02 5.353383e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.179811e-08 2.751444e-07 -3.944691e-07 -7.613635e-12 2.987977e+03 1.690939e+06 3.589042e+05 -4.169893e-03 -9.087273e-02 -4.086059e-01 -2.068198e-01 5.512350e-02 9.504249e-01 4.200265e-03 1.294349e-06 3.061903e-06 -5.450544e-07
3.311708e-06 1.075461e+02 1.075465e+02 5.377125e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.194228e-08 2.762713e-07 -3.954595e-07 -7.661258e-12 2.984002e+03 1.686444e+06 3.579531e+05 -4.175966e-03 -9.101828e-02 -4.092574e-01 -2.071643e-01 5.521543e-02 9.507158e-01 4.200184e-03 1.299842e-06 3.071963e-06 -5.468822e-07
3.321637e-06 1.075461e+02 1.075465e+02 5.400973e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.208710e-08 2.774029e-07 -3.964523e-07 -7.709178e-12 2.980032e+03 1.681961e+06 3.570044e+05 -4.182047e-03 -9.116406e-02 -4.099099e-01 -2.075093e-01 5.530751e-02 9.510068e-01 4.200104e-03 1.305359e-06 3.082057e-06 -5.487161e-07
3.331595e-06 1.075461e+02 1.075465e+02 5.424926e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.223258e-08 2.785392e-07 -3.974475e-07 -7.757399e-12 2.976068e+03 1.677489e+06 3.560583e+05 -4.188137e-03 -9.131008e-02 -4.105635e-01 -2.078549e-01 5.539974e-02 9.512978e-01 4.200023e-03 1.310900e-06 3.092183e-06 -5.505561e-07
3.341584e-06 1.075461e+02 1.075465e+02 5.448985e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.237872e-08 2.796800e-07 -3.984451e-07 -7.805921e-12 2.972109e+03 1.673030e+06 3.551147e+05 -4.194236e-03 -9.145633e-02 -4.112182e-01 -2.082011e-01 5.549213e-02 9.515890e-01 4.199943e-03 1.316464e-06 3.102344e-06 -5.524023e-07
3.351603e-06 1.075461e+02 1.075465e+02 5.473152e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.252552e-08 2.808256e-07 -3.994451e-07 -7.854746e-12 2.968155e+03 1.668583e+06 3.541736e+05 -4.200344e-03 -9.160282e-02 -4.118738e-01 -2.085479e-01 5.558468e-02 9.518803e-01 4.199862e-03 1.322051e-06 3.112537e-06 -5.542547e-07
3.361651e-06 1.075461e+02 1.075465e+02 5.497425e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.267299e-08 2.819758e-07 -4.004475e-07 -7.903877e-12 2.964206e+03 1.664147e+06 3.532350e+05 -4.206461e-03 -9.174954e-02 -4.125306e-01 -2.088953e-01 5.567737e-02 9.521716e-01 4.199781e-03 1.327662e-06 3.122764e-06 -5.561133e-07
3.371730e-06 1.075461e+02 1.075465e+02 5.521806e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.282112e-08 2.831308e-07 -4.014523e-07 -7.953315e-12 2.960263e+03 1.659723e+06 3.522989e+05 -4.212587e-03 -9.189649e-02 -4.131883e-01 -2.092432e-01 5.577023e-02 9.524630e-01 4.199701e-03 1.333297e-06 3.133024e-06 -5.579782e-07
3.381839e-06 1.075461e+02 1.075465e+02 5.546295e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.296993e-08 2.842905e-07 -4.024596e-07 -8.003063e-12 2.956325e+03 1.655311e+06 3.513652e+05 -4.218721e-03 -9.204368e-02 -4.138471e-01 -2.095917e-01 5.586323e-02 9.527546e-01 4.199620e-03 1.338956e-06 3.143319e-06 -5.598493e-07
3.391978e-06 1.075461e+02 1.075465e+02 5.570893e-09 3.755310e+00 1.947944e+01 3.755937e+00 1.948225e+01 3.311941e-08 2.854549e-07 -4.034693e-07 -8.053121e-12 2.952392e+03 1.650911e+06 3.504340e+05 -4.224865e-03 -9.219111e-02 -4.145070e-01 -2.099408e-01 5.595640e-02 9.530462e-01 4.199540e-03 1.344639e-06 3.153647e-06 -5.617266e-07
3.402148e-06 1.075461e+02 1.075465e+02 5.595600e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.326957e-08 2.866241e-07 -4.044814e-07 -8.103493e-12 2.948464e+03 1.646522e+06 3.495053e+05 -4.231017e-03 -9.233877e-02 -4.151679e-01 -2.102905e-01 5.604971e-02 9.533379e-01 4.199459e-03 1.350346e-06 3.164009e-06 -5.636103e-07
3.412348e-06 1.075461e+02 1.075465e+02 5.620416e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.342041e-08 2.877981e-07 -4.054960e-07 -8.154180e-12 2.944542e+03 1.642145e+06 3.485791e+05 -4.237179e-03 -9.248667e-02 -4.158299e-01 -2.106408e-01 5.614319e-02 9.536296e-01 4.199379e-03 1.356077e-06 3.174405e-06 -5.655003e-07
3.422579e-06 1.075461e+02 1.075465e+02 5.645343e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.357194e-08 2.889770e-07 -4.065130e-07 -8.205183e-12 2.940625e+03 1.637780e+06 3.476553e+05 -4.243349e-03 -9.263480e-02 -4.164929e-01 -2.109916e-01 5.623682e-02 9.539215e-01 4.199298e-03 1.361833e-06 3.184835e-06 -5.673966e-07
3.432840e-06 1.075461e+02 1.075465e+02 5.670380e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.372415e-08 2.901606e-07 -4.075325e-07 -8.256506e-12 2.936713e+03 1.633426e+06 3.467340e+05 -4.249528e-03 -9.278317e-02 -4.171570e-01 -2.113431e-01 5.633060e-02 9.542135e-01 4.199217e-03 1.367613e-06 3.195299e-06 -5.692992e-07
3.443132e-06 1.075461e+02 1.075465e+02 5.695528e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.387705e-08 2.913491e-07 -4.085544e-07 -8.308150e-12 2.932806e+03 1.629084e+06 3.458151e+05 -4.255717e-03 -9.293178e-02 -4.178222e-01 -2.116951e-01 5.642454e-02 9.545055e-01 4.199137e-03 1.373418e-06 3.205798e-06 -5.712083e-07
3.453455e-06 1.075461e+02 1.075465e+02 5.720788e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.403064e-08 2.925424e-07 -4.095788e-07 -8.360117e-12 2.928905e+03 1.624753e+06 3.448986e+05 -4.261914e-03 -9.308063e-02 -4.184884e-01 -2.120477e-01 5.651864e-02 9.547977e-01 4.199056e-03 1.379247e-06 3.216331e-06 -5.731237e-07
3.463809e-06 1.075461e+02 1.075465e+02 5.746160e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.418493e-08 2.937407e-07 -4.106057e-07 -8.412409e-12 2.925008e+03 1.620434e+06 3.439846e+05 -4.268121e-03 -9.322972e-02 -4.191556e-01 -2.124009e-01 5.661290e-02 9.550899e-01 4.198976e-03 1.385101e-06 3.226899e-06 -5.750456e-07
3.474194e-06 1.075461e+02 1.075465e+02 5.771644e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.433992e-08 2.949438e-07 -4.116351e-07 -8.465028e-12 2.921117e+03 1.616126e+06 3.430729e+05 -4.274336e-03 -9.337904e-02 -4.198240e-01 -2.127546e-01 5.670731e-02 9.553822e-01 4.198895e-03 1.390980e-06 3.237502e-06 -5.769739e-07
3.484610e-06 1.075461e+02 1.075465e+02 5.797241e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.449562e-08 2.961519e-07 -4.126669e-07 -8.517976e-12 2.917231e+03 1.611830e+06 3.421637e+05 -4.280561e-03 -9.352861e-02 -4.204934e-01 -2.131090e-01 5.680188e-02 9.556746e-01 4.198814e-03 1.396883e-06 3.248140e-06 -5.789087e-07
3.495058e-06 1.075461e+02 1.075465e+02 5.822952e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.465201e-08 2.973649e-07 -4.137012e-07 -8.571255e-12 2.913350e+03 1.607546e+06 3.412570e+05 -4.286794e-03 -9.367841e-02 -4.211638e-01 -2.134640e-01 5.689661e-02 9.559672e-01 4.198734e-03 1.402812e-06 3.258812e-06 -5.808499e-07
3.505536e-06 1.075461e+02 1.075465e+02 5.848776e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.480912e-08 2.985829e-07 -4.147381e-07 -8.624868e-12 2.909475e+03 1.603272e+06 3.403526e+05 -4.293037e-03 -9.382845e-02 -4.218354e-01 -2.138195e-01 5.699149e-02 9.562597e-01 4.198653e-03 1.408766e-06 3.269519e-06 -5.827977e-07
3.516046e-06 1.075461e+02 1.075465e+02 5.874716e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.496694e-08 2.998059e-07 -4.157774e-07 -8.678816e-12 2.905604e+03 1.599010e+06 3.394506e+05 -4.299289e-03 -9.397874e-02 -4.225080e-01 -2.141756e-01 5.708654e-02 9.565524e-01 4.198572e-03 1.414745e-06 3.280262e-06 -5.847520e-07
3.526588e-06 1.075461e+02 1.075465e+02 5.900770e-09 3.755310e+00 1.947944e+01 3.755936e+00 1.948225e+01 3.512548e-08 3.010339e-07 -4.168192e-07 -8.733101e-12 2.901739e+03 1.594759e+06 3.385510e+05 -4.305550e-03 -9.412926e-02 -4.231817e-01 -2.145324e-01 5.718174e-02 9.568452e-01 4.198492e-03 1.420750e-06 3.291040e-06 -5.867128e-07
